schema,uuid,id,title,abstract,keyword,link,responsibleParty,metadatacreationdate,geoBox,image,LegalConstraints,temporalExtent,parentId,datasetcreationdate,Constraints,SecurityConstraints
 iso19139,53598192e4b0031b2f4a072c,1325,Data for Development of Watershed TMDLs in the Great Lakes Basin," Description of Work  U.S. Geological Survey (USGS) scientists will conduct fish sampling in Indiana to determine the main causes of impairment of Pigeon Creek. The U.S. Environmental Protection Agency and Indiana State agencies will use the data to evaluate ways to improve water quality. Fish assemblage data is needed to develop total maximum daily loads and implementation plans for impaired AOCs and tributaries in the Basin. Development of the TMDLs will include determining the sources of the pollutant, calculating loading allocations to ensure the designated uses will be met, and developing an implementation plan to achieve these allocations. TMDLs will address several pollutants including nutrients, sediment and degraded habitat. Sample fish communities at 40-50 sites in Pigeon Creek watershed. This sampling will provide information that USEPA needs in fulfilling its role under the Clean Water Act (CWA) of developing TMDLs for the list of impaired waters submitted by States and Tribes. The Pigeon Creek watershed is listed in 2008 by Indiana as impaired for biotic communities with possible causes due to sediment and nutrients. Sampling to determine the fish assemblages in the Pigeon Creek watershed will assist USEPA and IDEM clarify the main causes of impairment in the Pigeon Creek watershed.Assessment of the hydrology, water quality, and response to simulated changes in phosphorus loading of the Winnebago Pool Lakes, Wisconsin. <br /> &nbsp;",fish community Total Maximum Daily Load Pigeon River Great Lakes Restoration Initiative GLRI Impaired waters/TMDLs Reconnaissance/occurrence survey Assessment Lake Lake:Lake Michigan Nearshore Health Uploaded in Batch Template 134 Great Lakes Restoration Initiative," https://www.sciencebase.gov/catalog/item/53598192e4b0031b2f4a072c  http://cida.usgs.gov/glri/#/Browse/fanh/53598192e4b0031b2f4a072c  https://www.sciencebase.gov/catalogMaps/mapping/ows/53598192e4b0031b2f4a072c?mode=download&request=kml&service=wms&layers=footprint  javascript:addWMSLayer([[\""ScienceBase WMS Service\"",\""https://www.sciencebase.gov/catalogMaps/mapping/ows/53598192e4b0031b2f4a072c?service=wms&request=getcapabilities&version=1.3.0\"", \""ScienceBase WMS Service\"",\""1325\""]]) /metadata/srv/eng/google.kml?uuid=53598192e4b0031b2f4a072c&layers=ScienceBase WMS Service",Jeffrey W FreySupv Hydrologist31729033135957 Lakeside BoulevardIndianapolisIN46278-0000USjwfrey@usgs.govhttps://www.sciencebase.gov/directory/person/3409 Michael S GriffinDeputy Director50249319099818 Bluegrass ParkwayLouisvilleKY40299-1906USmgriffin@usgs.govhttps://www.sciencebase.gov/directory/person/3947 Indiana Water Science Center5957 Lakeside BoulevardIndianapolisIN46278-0000USAhttps://www.sciencebase.gov/directory/organization/17276,2015-01-15T18:36:42Z,-88.0338437579 -84.7283840967 41.6197619204 46.1029880025,,,,,,,
 iso19139,521724dae4b043bae8d2e5a1,1253,Aspects of embryonic and larval development in bighead carp Hypophthalmichthys nobilis and silver carp Hypophthalmichthys molitrix,"As bighead carp Hypophthalmichthys nobilis and silver carp H. molitrix (the bigheaded carps) are poised to enter the Laurentian Great Lakes and potentially damage the region’s economically important fishery, information on developmental rates and behaviors of carps is critical to assessing their ability to establish sustainable populations within the Great Lakes basin. In laboratory experiments, the embryonic and larval developmental rates, size, and behaviors of bigheaded carp were tracked at two temperature treatments, one “cold” and one “warm”. Developmental rates were computed using previously described stages of development and the cumulative thermal unit method. Both species have similar thermal requirements, with a minimum developmental temperature for embryonic stages of 12.1° C for silver carp and 12.9° C for bighead carp, and 13.3° C for silver carp larval stages and 13.4° C for bighead carp larval stages. Egg size differed among species and temperature treatments, as egg size was larger in bighead carp, and “warm\"" temperature treatments. The larvae started robust upwards vertical swimming immediately after hatching, interspersed with intervals of sinking. Vertical swimming tubes were used to measure water column distribution, and ascent and descent rates of vertically swimming fish. Water column distribution and ascent and descent rates changed with ontogeny. Water column distribution also showed some diel periodicity. Developmental rates, size, and behaviors contribute to the drift distance needed to fulfill the early life history requirements of bigheaded carps and can be used in conjunction with transport information to assess invasibility of a river.",PLoS ONE, https://www.sciencebase.gov/catalog/item/521724dae4b043bae8d2e5a1  http://pubs.er.usgs.gov/publication/70047751  https://www.sciencebase.gov/catalog/file/get/521724dae4b043bae8d2e5a1,Amy E. Georgeageorge@usgs.gov Duane C. Chapmandchapman@usgs.gov Public Library of Science,2018-07-12T06:17:21Z,,,,,,,,
 iso19139,513721fae4b02ab8869bffcd,1223,Enterococci in the environment,"Enterococci are common, commensal members of gut communities in mammals and birds, yet they are also opportunistic pathogens that cause millions of human and animal infections annually. Because they are shed in human and animal feces, are readily culturable, and predict human health risks from exposure to polluted recreational waters, they are used as surrogates for waterborne pathogens and as fecal indicator bacteria (FIB) in research and in water quality testing throughout the world. Evidence from several decades of research demonstrates, however, that enterococci may be present in high densities in the absence of obvious fecal sources and that environmental reservoirs of these FIB are important sources and sinks, with the potential to impact water quality. This review focuses on the distribution and microbial ecology of enterococci in environmental (secondary) habitats, including the effect of environmental stressors; an outline of their known and apparent sources, sinks, and fluxes; and an overview of the use of enterococci as FIB. Finally, the significance of emerging methodologies, such as microbial source tracking (MST) and empirical predictive models, as tools in water quality monitoring is addressed. The mounting evidence for widespread extraenteric sources and reservoirs of enterococci demonstrates the versatility of the genus Enterococcus and argues for the necessity of a better understanding of their ecology in natural environments, as well as their roles as opportunistic pathogens and indicators of human pathogens.",Microbiology and Molecular Biology Reviews, https://www.sciencebase.gov/catalog/item/513721fae4b02ab8869bffcd  http://pubs.er.usgs.gov/publication/70042325  https://www.sciencebase.gov/catalog/file/get/513721fae4b02ab8869bffcd,Muruleedhara N. Byappanahalli Meredith B. Nevers Asja Korajkic Zachery R. Staley Valerie J. Harwood American Society for Microbiology,2018-07-12T06:39:12Z,,,,,,,,
 iso19139,546db11ce4b0fc7976bf1e21,1315,"Basin-scale simulation of current and potential climate changed hydrologic conditions in the Lake Michigan Basin, United States"," The Great Lakes Restoration Initiative (GLRI) is the largest public investment in the Great Lakes in two decades. A task force of 11 Federal agencies developed an action plan to implement the initiative. The U.S. Department of the Interior was one of the 11 agencies that entered into an interagency agreement with the U.S. Environmental Protection Agency as part of the GLRI to complete scientific projects throughout the Great Lakes basin. The U.S. Geological Survey, a bureau within the Department of the Interior, is involved in the GLRI to provide scientific support to management decisions as well as measure progress of the Great Lakes basin restoration efforts. This report presents basin-scale simulated current and forecast climatic and hydrologic conditions in the Lake Michigan Basin. The forecasts were obtained by constructing and calibrating a Precipitation-Runoff Modeling System (PRMS) model of the Lake Michigan Basin; the PRMS model was calibrated using the parameter estimation and uncertainty analysis (PEST) software suite. The calibrated model was used to evaluate potential responses to climate change by using four simulated carbon emission scenarios from eight general circulation models released by the World Climate Research Programme’s Coupled Model Intercomparison Project phase&nbsp;3. Statistically downscaled datasets of these scenarios were used to project hydrologic response for the Lake Michigan Basin. In general, most of the observation sites in the Lake Michigan Basin indicated slight increases in annual streamflow in response to future climate change scenarios. Monthly streamflows indicated a general shift from the current (2014) winter-storage/snowmelt-pulse system to a system with a more equally distributed hydrograph throughout the year. Simulated soil moisture within the basin illustrates that conditions within the basin are also expected to change on a monthly timescale. One effect of increasing air temperature as a result of the changing climate was the appreciable increase in the length of the growing season in the Lake Michigan Basin. The increase in growing season will cause an increase in evapotranspiration across the Lake Michigan Basin, which will directly affect soil moisture and late growing season streamflows. Output from the Lake Michigan Basin PRMS model is available through an online dynamic web mapping service available at (http://pubs.usgs.gov/sir/2014/5175/). The map service includes layers for the each of the 8 global climate models and 4 carbon emission scenarios combinations for 12 hydrologic model state variables. The layers are pre-rendered maps of annual hydrologic response from 1977 through 2099 that provide an easily accessible online method to examine climate change effects across the Lake Michigan Basin. ",Scientific Investigations Report, https://www.sciencebase.gov/catalog/item/546db11ce4b0fc7976bf1e21  http://pubs.er.usgs.gov/publication/sir20145175  https://pubs.usgs.gov/sir/2014/5175/pdf/sir2014-5175.pdf  https://www.sciencebase.gov/catalog/file/get/546db11ce4b0fc7976bf1e21,Daniel E. Christiansendechrist@usgs.gov John F. Walkerjfwalker@usgs.gov Randall J. Huntrjhunt@usgs.gov U.S. Geological Survey,2018-07-12T06:04:57Z,,,,,,,,
 iso19139,53598192e4b0031b2f4a0734,1337,Generation of Chronic Toxicity Data for Sulfate," Description of Work  Goal of this task is to conduct studies to determine the acute and chronic toxicity of sulfate (as sodium sulfate) to early life stages of: (1) fish (fathead minnow, Pimephales promelas), (2) snails (pond snail Lymnaea stagnalis), and (3) mussels (fatmucket, Lampsilis siliquoidea). <br /> &nbsp;",Sulfate Toxicity Major ion Great Lakes Restoration Initiative GLRI Toxic Substances Uploaded in Batch Template 147 Great Lakes Restoration Initiative, https://www.sciencebase.gov/catalog/item/53598192e4b0031b2f4a0734  http://cida.usgs.gov/glri/#/Browse/fats/53598192e4b0031b2f4a0734,Christopher G IngersollSupv Research Fish Biologist57387618964200 New Haven RoadColumbiaMO65201UScingersoll@usgs.govhttps://www.sciencebase.gov/directory/person/4904 Rip S ShivelyCenter Director57387618964200 New Haven RoadColumbiaMO65201USrsshively@usgs.govhttps://www.sciencebase.gov/directory/person/9423 Ning WangResearch Fish Biologist57387618964200 New Haven RoadColumbiaMO65201USnwang@usgs.govhttps://www.sciencebase.gov/directory/person/10933 Columbia Environmental Research Center4200 New Haven RoadColumbiaMO65201USAhttps://www.sciencebase.gov/directory/organization/17335,2014-12-04T22:14:28Z,-93.28344726 -75.52954101 40.86835632 49.25750104,,,,,,,
 iso19139,536d3d71e4b060efff280eff,1334,Exploring changes in nutrient transfer within Great Lakes food webs: implications for fish production in Lake Michigan in support of CSMI 2010," Description of Work  USGS will conduct seasonal sampling of benthic invertebrates, zooplankton, prey fish, sport fish, and their diets to complement the seasonal lower trophic level sampling by EPA. This data will provide a more holistic understanding of how invasive-driven, food-web changes could be altering energy available to sport fishes in the Great Lakes and used to build a decision support tool that can explore how different scenarios (dreissenid control, nutrient reductions, changes in fish stocking) influence the biomass of economically important fisheries. <br /> &nbsp;",Fish production Energy Transfer Great Lakes Restoration Initiative Ecosystem health Invasive species Trend analysis CSMI GLRI Ecosystem health Trend analysis Accountability Habitat & Wildlife Lake Watershed Lake:Lake Michigan Watershed:Lake Michigan Basin Template 74 Great Lakes Restoration Initiative," https://www.sciencebase.gov/catalog/item/536d3d71e4b060efff280eff  http://cida.usgs.gov/glri/#/Browse/facc/536d3d71e4b060efff280eff  https://www.sciencebase.gov/catalogMaps/mapping/ows/536d3d71e4b060efff280eff?mode=download&request=kml&service=wms&layers=footprint  javascript:addWMSLayer([[\""ScienceBase WMS Service\"",\""https://www.sciencebase.gov/catalogMaps/mapping/ows/536d3d71e4b060efff280eff?service=wms&request=getcapabilities&version=1.3.0\"", \""ScienceBase WMS Service\"",\""1334\""]]) /metadata/srv/eng/google.kml?uuid=536d3d71e4b060efff280eff&layers=ScienceBase WMS Service  https://www.sciencebase.gov/catalog/oai-pmh?verb=ListRecords&metadataPrefix=fgdc-orig&set=536d3d71e4b060efff280eff  https://www.sciencebase.gov/catalog/item/536d3d71e4b060efff280eff/csw?service=CSW&version=2.0.2&request=GetRecords",David BunnellResearch Fishery Biologist73499487801451 Green RdAnn ArborMI48105USdbunnell@usgs.govhttps://www.sciencebase.gov/directory/person/1349 Russell M StrachCenter Director73421472011451 Green RdAnn ArborMI48105USrstrach@usgs.govhttps://www.sciencebase.gov/directory/person/15119 Great Lakes Science Center1451 Green RdAnn ArborMI48105USAhttps://www.sciencebase.gov/directory/organization/17264,2014-12-04T23:40:21Z,-89.7032238974 -83.9198914801 41.274959508 46.7327606087,"https://www.sciencebase.gov/catalogMaps/mapping/ows/536d3d71e4b060efff280eff?service=wms&request=getMap&version=1.1.1&width=200&height=200&transparent=true&layers=children&format=image/png&styles=&srs=EPSG:4326&&bbox=-89.7032238973545,41.2749595080258,-83.9198914801019,46.7327606087412",,,,,,
 iso19139,5137220ae4b02ab8869bfffd,1299,Nearshore hydrodynamics as loading and forcing factors for <i>Escherichia coli</i> contamination at an embayed beach,"Numerical simulations of the transport and fate of <i>Escherichia coli</i> were conducted at Chicago’s 63rd Street Beach, an embayed beach that had the highest mean <i>E. coli</i> concentration among 23 similar Lake Michigan beaches during summer months of 2000-2005, in order to find the cause for the high bacterial contamination. The numerical model was based on the transport of E. coli by current circulation patterns in the embayment driven by longshore main currents and the loss of <i>E. coli</i> in the water column, taking settling as well as bacterial dark- and solar-related decay into account. Two <i>E. coli</i> loading scenarios were considered: one from the open boundary north of the embayment and the other from the shallow water near the beachfront. Simulations showed that the embayed beach behaves as a sink for <i>E. coli</i> in that it generally receives E. coli more efficiently than it releases them. This is a result of the significantly different hydrodynamic forcing factors between the inside of the embayment and the main coastal flow outside. The settled <i>E. coli</i> inside the embayment can be a potential source of contamination during subsequent sediment resuspension events, suggesting that deposition-resuspension cycles of <i>E. coli</i> have resulted in excessive bacterial contamination of beach water. A further hypothetical case with a breakwater shortened to half its original length, which was anticipated to enhance the current circulation in the embayment, showed a reduction in <i>E. coli</i> concentrations of nearly 20%.",Limnology and Oceanography, https://www.sciencebase.gov/catalog/item/5137220ae4b02ab8869bfffd  http://pubs.er.usgs.gov/publication/70043317  https://www.sciencebase.gov/catalog/file/get/5137220ae4b02ab8869bfffd,Zhongfu Ge Richard L. Whitmanrwhitman@usgs.gov Meredith B. Nevers Mantha S. Phanikumar Muruleedhara N. Byappanahalli ASLO (Association for the Sciences of Limnology and Oceanography),2018-07-12T06:52:23Z,,,,,,,,
 iso19139,5149830de4b0971933f6364c,1289,Choices in recreational water quality monitoring: new opportunities and health risk trade-offs,"With the recent release of new recreational water quality monitoring criteria, there are more options for regulatory agencies seeking to protect beachgoers from waterborne pathogens. Included are methods that can reduce analytical time, providing timelier estimates of water quality, but the application of these methods has not been examined at most beaches for expectation of health risk and management decisions. In this analysis, we explore health and monitoring outcomes expected at Lake Michigan beaches using protocols for indicator bacteria including culturable Escherichia coli (E. coli; EC), culturable enterococci (ENT), and enterococci as analyzed by qPCR (QENT). Correlations between method results were generally high, except at beaches with historically high concentrations of EC. The “beach action value” was exceeded most often when using EC or ENT as the target indicator; QENT exceeded the limit far less frequently. Measured water quality between years was varied. Although methods with equivalent health expectation have been established, the lack of relationship among method outcomes and annual changes in mean indicator bacteria concentrations complicates the decision-making process. The monitoring approach selected by beach managers may be a combination of available tools that maximizes timely health protection, cost efficiency, and collaboration among beach jurisdictions.",Environmental Science & Technology, https://www.sciencebase.gov/catalog/item/5149830de4b0971933f6364c  http://pubs.er.usgs.gov/publication/70044652  https://www.sciencebase.gov/catalog/file/get/5149830de4b0971933f6364c,Meredith B. Nevers Muruleedhara N. Byappanahalli Richard L. Whitmanrwhitman@usgs.gov ACS Publications,2018-07-12T06:30:24Z,,,,,,,,
 iso19139,50e5d14ce4b0a4aa5bb0b220,1201,Lake sturgeon response to a spawning reef constructed in the Detroit river,"Prior to the First World War, the bi-national Detroit River provided vast areas of functional fish spawning and nursery habitat. However, ongoing conflicting human uses of these waters for activities such as waste disposal, water withdrawals, shoreline development, shipping, recreation, and fishing have altered many of the chemical, physical, and biological processes of the Detroit River. Of particular interest and concern to resource managers and stakeholders is the significant loss and impairment of fish spawning and nursery habitat that led to the decline in abundance of most fish species using this ecosystem. Lake sturgeon (<i>Acipenser fulvescens</i>) populations for example, were nearly extirpated by the middle of the 20th century, leaving only a small fraction of their former population. Fisheries managers recognized that the loss of suitable fish spawning habitat is a limiting factor in lake sturgeon population rehabilitation in the Detroit River. In efforts to remediate this beneficial water use impairment, a reef consisting of a mixture of natural rock and limestone was constructed at the upstream end of Fighting Island in 2008. This paper focuses on the response by lake sturgeon to the different replicates of suitable natural materials used to construct the fish spawning habitat at Fighting Island in the Detroit River. Pre-construction fisheries assessment during 2006–2008 showed that along with the presence of adult lake sturgeon, spawning conditions were favorable. However, no eggs were found in assessments conducted prior to reef construction. The 3300 m<sup>2</sup> Fighting Island reef was placed at the upstream end of the island in October of 2008. The construction design included 12 spawning beds of three replicates each consisting of either round rock, small or large (shot-rock) diameter limestone or a mixture thereof. An observed response by spawning lake sturgeon occurred the following year when spawning-ready adults (ripe), viable eggs, and larvae were collected during May and June 2009. Additional eggs and spawning-ready adults were found in 2010 (no larval sampling occurred in 2010) as well as collection of three age-0 juvenile lake sturgeon in bottom trawls fished downstream of the reef during July 2010. Spawning lake sturgeon showed no repeatable preference for any of the four particular substrate types but showed a high degree of preference for the island side of the channel, where faster water current velocities occurred. In 2009, overall lake sturgeon egg densities across all replicates averaged 102 m<sup>-2</sup> and seven larvae were found in night drift-net samples. In 2010, average lake sturgeon egg density was 12 m<sup>-2</sup> and three age-0 lake sturgeon averaging 120 mm TL were collected in bottom trawls in deepwater (∼8 m depth) downstream from the constructed reef. These results demonstrated successful reproduction by lake sturgeon on a man-made reef and suggested that additions and improvements to fish spawning habitat could enhance reproduction and early life history survival of lake sturgeon in the Detroit River.",Journal of Applied Ichthyology, https://www.sciencebase.gov/catalog/item/50e5d14ce4b0a4aa5bb0b220  http://pubs.er.usgs.gov/publication/70042205  https://www.sciencebase.gov/catalog/file/get/50e5d14ce4b0a4aa5bb0b220,Edward F. Roseman B. Manny J. Boase M. Child G. Kennedy J. Craig K. Soper R. Drouin Blackwell Verlag,2018-07-12T07:00:13Z,-83.4 -82.3 42 43,,,,,,,
 iso19139,535f6a58e4b078dca33ae33c,1228,Use of main channel and two backwater habitats by larval fishes in the Detroit River,"Recent investigations in the Detroit River have revealed renewed spawning activity by several important fishes, but little is known about their early life history requirements. We surveyed two main channel and two backwater areas in the lower Detroit River weekly from May to July 2007 to assess habitat use by larval fishes. Backwater areas included a soft-sediment embayment (FI) and a hard-sediment area (HIW). Main channel sites were located adjacent to each backwater area. Water temperature, velocity and clarity measurements and zooplankton samples were collected weekly. A macrophyte assessment was conducted in July. Growth and diet of larval yellow perch (<i>Perca flavescens</i>), bluegill (<i>Lepomis macrochirus</i>) and round goby (<i>Neogobius melanostomus</i>) were used to assess habitat quality. Macrophyte diversity and percent cover were higher and velocity lower at FI than HIW. Although larval fish diversity was highest in the main channel, yellow perch and bluegill larvae only grew beyond the yolk stage at FI, where they preferentially selected copepods, while <i>Daphnia</i> were selected in the main channel. Round goby ate harpacticoid copepods and <i>Daphnia</i> and grew at similar rates in HIW and the main channel. These data indicate that FI was a valuable nursery area for yellow perch and bluegill, whereas HIW was better suited to round goby. We only assessed two backwater areas, thus a complete census of wetland areas in the Detroit River is needed to identify valuable habitats. Restoration of shallow backwater areas is essential for rehabilitating fish populations and should be a priority in the Detroit River.",Journal of Great Lakes Research, https://www.sciencebase.gov/catalog/item/535f6a58e4b078dca33ae33c  http://pubs.er.usgs.gov/publication/70103043  https://www.sciencebase.gov/catalog/file/get/535f6a58e4b078dca33ae33c,Erik A. McDonald A. Scott McNaught Edward F. Roseman Elsevier,2018-07-12T06:11:45Z,-83.21068 -82.859839 42.06184 42.357325,,,,,,,
 iso19139,51c17359e4b0dd0e00d9218b,1267,Hydraulic and water-quality data collection for the investigation of Great Lakes tributaries for Asian carp spawning and egg-transport suitability," If the invasive Asian carps (bighead carp&nbsp;<i>Hypophthalmichthys nobilis</i>&nbsp;and silver carp&nbsp;<i>Hypophthalmichthys molitrix</i>) migrate to the Great Lakes, in spite of the efforts to stop their advancement, these species will require the fast-flowing water of the Great Lakes tributaries for spawning and recruitment in order to establish a growing population. Two Lake Michigan tributaries (the Milwaukee and St. Joseph Rivers) and two Lake Erie tributaries (the Maumee and Sandusky Rivers) were investigated to determine if these tributaries possess the hydraulic and water-quality characteristics to allow successful spawning of Asian carps. To examine this issue, standard U.S.&nbsp;Geological Survey sampling protocols and instrumentation for discharge and water-quality measurements were used, together with differential global positioning system data for georeferencing. Non-standard data-processing techniques, combined with detailed laboratory analysis of Asian carp egg characteristics, allowed an assessment of the transport capabilities of each of these four tributaries. This assessment is based solely on analysis of observed data and did not utilize the collected data for detailed transport modeling.   All four tributaries exhibited potential settling zones for Asian carp eggs both within the estuaries and river mouths and within the lower 100 kilometers (km) of the river. Dams played a leading role in defining these settling zones, with the exception of dams on the Sandusky River. The impoundments created by many of the larger dams on these rivers acted to sufficiently decelerate the flows and allowed the shear velocity to drop below the settling velocity for Asian carp eggs, which would allow the eggs to fall out of suspension and settle on the bottom where it is thought the eggs would perish. While three rivers exhibited these settling zones upstream of the larger dams, not all settling zones are likely to have such effects on egg transport. The Milwaukee River exhibited only a short settling zone upstream of the Grafton Dam, whereas the St. Joseph and Maumee Rivers both had extensive settling zones (&gt;5 km) behind major dams. These longer settling zones are likely to capture more eggs than shorter settling reaches. All four rivers exhibited settling zones at their river mouths, with the Lake Erie tributaries having much larger settling zones extending more than 10 km up the tributaries.   While hydraulic data from all four rivers indicated settling of eggs is possible in some locations, all four rivers also exhibited sufficient temperatures, water-quality characteristics, turbulence, and transport times outside of settling zones for successful suspension and development of Asian carp eggs to the hatching stage before the threat of settlement. These observed data indicate that these four Great Lakes tributaries have sufficient hydraulic and water-quality characteristics to support successful spawning and recruitment of Asian carps. The data indicate that with the right temperature and flow conditions, river reaches as short as 25 km may allow Asian carp eggs sufficient time to develop to hatching. Additionally, examining the relation between critical shear velocity and mean velocity, egg settling appears to take place at mean velocities in the range of 15–25&nbsp;centimeters per second, a much lower value than is generally cited in the literature. A first-order estimate of the minimum transport velocity for Asian carp eggs in a river can be obtained by using mean flow depth and river substrate data, and curves were constructed to show this relation. These findings would expand the number of possible tributaries suitable for Asian carp spawning and contribute to the understanding of how hydraulic and water-quality information can be used to screen additional rivers in the future. ",Scientific Investigations Report, https://www.sciencebase.gov/catalog/item/51c17359e4b0dd0e00d9218b  http://pubs.er.usgs.gov/publication/sir20135106  https://pubs.usgs.gov/sir/2013/5106/pdf/sir2013-5106_web.pdf  https://www.sciencebase.gov/catalog/file/get/51c17359e4b0dd0e00d9218b,Elizabeth A. Murphy P. Ryan Jackson U.S. Geological Survey,2018-07-12T06:18:02Z,-90 -82 40 43,,,,,,,
